account_id,loan_amount,interest_rate,credit_score,payment_history,balance,region,last_transaction_amount,age,income,account_type,is_anomaly,ai_explanation
764,10619.22,6.78,703,"[0, 0, 0, 0, 0]",10619.22,Quebec,2657.75,58,60836.27,Personal,0,This record falls within expected operational limits.
765,79849.55,1.47,629,"[0, 0, 1, 0, 0]",78849.55,Ontario,3047.66,58,42396.63,Business,0,This record falls within expected operational limits.
766,74808.76,7.6,680,"[0, 1, 0, 0, 0]",73808.76,Quebec,1485.29,33,124200.3,Business,0,This record falls within expected operational limits.
767,45971.83,6.0,668,"[0, 0, 0, 0, 0]",45971.83,British Columbia,-135.78,44,93503.35,Mortgage,0,This record falls within expected operational limits.
768,62132.68,5.79,640,"[0, 0, 0, 0, 0]",62132.68,Ontario,242.81,61,56758.54,Personal,0,This record falls within expected operational limits.
769,118413.59,5.66,705,"[0, 0, 0, 0, 0]",118413.59,Ontario,-299.26,40,106824.36,Personal,0,This record falls within expected operational limits.
770,147943.42,5.32,476,"[0, 0, 0, 1, 1]",145943.42,British Columbia,4125.83,63,38482.64,Mortgage,0,This record falls within expected operational limits.
771,116074.63,2.94,554,"[0, 0, 0, 0, 0]",116074.63,Alberta,651.55,46,94891.98,Mortgage,0,This record falls within expected operational limits.
772,80731.69,6.14,517,"[0, 0, 0, 0, 0]",80731.69,Alberta,3188.98,25,68982.19,Personal,0,This record falls within expected operational limits.
773,94873.29,3.52,661,"[0, 0, 0, 0, 0]",94873.29,Quebec,3207.18,50,82505.97,Personal,0,This record falls within expected operational limits.
774,89007.27,4.65,782,"[0, 0, 1, 0, 0]",88007.27,Manitoba,-376.02,62,25216.29,Personal,0,This record falls within expected operational limits.
775,110358.32,4.25,776,"[1, 0, 0, 0, 0]",109358.32,Quebec,1930.5,23,86942.97,Business,0,This record falls within expected operational limits.
776,160400.79,6.8,766,"[0, 0, 1, 0, 0]",159400.79,Alberta,1935.61,67,93959.16,Business,0,This record falls within expected operational limits.
777,78622.51,4.88,717,"[0, 0, 0, 0, 0]",78622.51,Ontario,3048.52,40,82055.5,Mortgage,0,This record falls within expected operational limits.
778,35132.46,5.9,564,"[0, 1, 0, 0, 0]",34132.46,Manitoba,2680.01,66,83879.3,Mortgage,0,This record falls within expected operational limits.
779,47738.01,5.04,717,"[0, 0, 0, 0, 1]",46738.01,Ontario,-357.64,28,124621.62,Personal,0,This record falls within expected operational limits.
780,81005.74,6.33,678,"[0, 0, 1, 0, 1]",79005.74,Quebec,2076.88,23,101412.17,Personal,0,This record falls within expected operational limits.
781,104067.88,5.21,669,"[0, 0, 0, 0, 0]",104067.88,Quebec,941.78,51,103956.02,Personal,0,This record falls within expected operational limits.
782,87348.5,7.44,654,"[0, 0, 0, 0, 0]",87348.5,Manitoba,1352.74,62,40695.85,Business,0,This record falls within expected operational limits.
783,55132.57,6.66,604,"[0, 0, 0, 0, 0]",55132.57,Alberta,-39.28,54,100691.74,Business,0,This record falls within expected operational limits.
784,54493.46,2.97,724,"[0, 1, 0, 0, 0]",53493.46,Ontario,1656.58,25,66465.31,Business,0,This record falls within expected operational limits.
785,46745.96,4.13,622,"[0, 0, 0, 0, 0]",46745.96,Manitoba,222.29,27,48533.65,Mortgage,0,This record falls within expected operational limits.
786,163799.51,3.2,617,"[0, 0, 1, 0, 0]",162799.51,Quebec,2263.48,32,86452.15,Business,0,This record falls within expected operational limits.
787,28329.78,8.35,747,"[0, 0, 0, 0, 0]",28329.78,Ontario,391.27,54,75899.21,Personal,0,This record falls within expected operational limits.
788,34971.42,6.02,659,"[0, 0, 0, 0, 0]",34971.42,Manitoba,1481.52,26,74873.52,Mortgage,0,This record falls within expected operational limits.
789,81189.37,4.93,765,"[0, 0, 0, 0, 0]",81189.37,Alberta,2321.01,45,69226.1,Personal,0,This record falls within expected operational limits.
790,98958.37,4.77,673,"[0, 1, 0, 0, 0]",97958.37,Manitoba,4855.19,27,89367.34,Personal,0,This record falls within expected operational limits.
791,21034.5,5.59,634,"[1, 0, 0, 0, 0]",20034.5,Quebec,3386.97,59,141184.81,Mortgage,0,This record falls within expected operational limits.
792,205033.34,5.46,577,"[0, 0, 0, 0, 0]",205033.34,British Columbia,1334.42,21,66527.22,Business,1,"This record shows an unusually high value compared to normal behavior. It exceeds typical operational ranges and falls beyond established thresholds, indicating a potential data integrity or risk concern."
793,98801.4,6.03,758,"[0, 0, 0, 0, 1]",97801.4,Quebec,-53.08,49,130454.03,Business,0,This record falls within expected operational limits.
794,61037.29,5.22,625,"[0, 0, 0, 0, 0]",61037.29,British Columbia,2513.59,64,50324.88,Mortgage,0,This record falls within expected operational limits.
795,168686.13,7.89,740,"[0, 1, 0, 0, 0]",167686.13,British Columbia,1916.69,46,36718.38,Personal,0,This record falls within expected operational limits.
796,136509.21,4.97,628,"[0, 1, 0, 0, 0]",135509.21,Quebec,429.11,69,88169.15,Mortgage,0,This record falls within expected operational limits.
797,-7005.77,4.25,634,"[0, 1, 0, 0, 0]",-8005.77,British Columbia,1247.18,26,78591.0,Personal,0,This record falls within expected operational limits.
798,75313.68,3.98,507,"[1, 0, 0, 0, 0]",74313.68,British Columbia,3352.53,47,172130.17,Business,0,This record falls within expected operational limits.
799,36298.6,6.08,644,"[0, 0, 0, 0, 0]",36298.6,Manitoba,4970.87,26,118780.88,Business,0,This record falls within expected operational limits.
800,69691.91,8.57,715,"[0, 0, 0, 0, 0]",69691.91,Alberta,2297.21,46,39271.83,Personal,0,This record falls within expected operational limits.
801,113153.89,6.11,650,"[0, 0, 0, 0, 0]",113153.89,Quebec,2801.91,28,95572.22,Personal,0,This record falls within expected operational limits.
802,28845.53,3.39,787,"[0, 0, 0, 0, 0]",28845.53,Manitoba,1106.91,49,116749.22,Personal,0,This record falls within expected operational limits.
803,40067.56,6.65,729,"[0, 0, 1, 0, 0]",39067.56,British Columbia,-1498.56,52,104846.67,Business,0,This record falls within expected operational limits.
804,109650.9,5.23,673,"[0, 0, 0, 1, 0]",108650.9,Alberta,1750.81,58,65402.1,Business,0,This record falls within expected operational limits.
805,81912.85,6.67,654,"[0, 0, 0, 1, 0]",80912.85,British Columbia,-396.33,40,101829.28,Personal,0,This record falls within expected operational limits.
806,74759.36,3.82,581,"[0, 0, 0, 1, 0]",73759.36,Manitoba,3495.14,35,108954.1,Mortgage,0,This record falls within expected operational limits.
807,73115.1,6.26,650,"[1, 0, 0, 0, 0]",72115.1,Alberta,4410.82,34,67588.52,Mortgage,0,This record falls within expected operational limits.
808,69162.32,6.24,722,"[0, 1, 0, 0, 0]",68162.32,Alberta,3354.92,60,130808.98,Mortgage,0,This record falls within expected operational limits.
809,115288.93,5.78,651,"[0, 1, 0, 1, 0]",113288.93,British Columbia,2595.66,65,55425.65,Mortgage,0,This record falls within expected operational limits.
810,-17915.12,5.07,664,"[1, 0, 0, 0, 0]",-18915.12,British Columbia,211.87,50,80516.89,Business,0,This record falls within expected operational limits.
811,81903.75,6.75,581,"[0, 0, 0, 0, 0]",81903.75,Alberta,2596.52,33,86787.06,Business,0,This record falls within expected operational limits.
812,52434.27,10.21,821,"[0, 0, 0, 1, 0]",51434.27,Quebec,599.89,39,96864.46,Business,0,This record falls within expected operational limits.
813,22333.74,6.64,664,"[0, 0, 0, 1, 0]",21333.74,Quebec,431.61,64,29983.61,Mortgage,0,This record falls within expected operational limits.
814,8301.01,6.22,754,"[0, 0, 0, 0, 0]",8301.01,Ontario,3261.91,28,83319.4,Personal,0,This record falls within expected operational limits.
815,29845.67,5.38,605,"[0, 0, 0, 0, 1]",28845.67,Alberta,2241.52,33,42876.81,Business,0,This record falls within expected operational limits.
816,63672.89,6.92,640,"[0, 0, 1, 1, 0]",61672.89,Manitoba,3029.5,65,13477.69,Business,0,This record falls within expected operational limits.
817,66625.61,6.1,802,"[0, 0, 0, 0, 1]",65625.61,Manitoba,3589.94,26,69929.23,Personal,0,This record falls within expected operational limits.
818,54347.22,4.05,642,"[0, 0, 0, 0, 0]",54347.22,Alberta,617.25,33,44123.04,Business,0,This record falls within expected operational limits.
819,15815.14,6.02,675,"[0, 0, 0, 0, 0]",15815.14,Manitoba,1782.43,63,95307.63,Business,0,This record falls within expected operational limits.
820,80298.82,6.84,753,"[0, 1, 1, 0, 0]",78298.82,Alberta,-349.54,63,76670.77,Mortgage,0,This record falls within expected operational limits.
821,92213.71,5.22,599,"[0, 0, 0, 0, 0]",92213.71,Quebec,2640.62,27,6032.98,Personal,0,This record falls within expected operational limits.
822,46048.45,5.53,761,"[1, 1, 0, 0, 1]",43048.45,Ontario,210.25,46,120775.05,Business,0,This record falls within expected operational limits.
823,98835.11,4.37,609,"[0, 0, 0, 1, 0]",97835.11,Manitoba,3457.6,69,106831.09,Mortgage,0,This record falls within expected operational limits.
824,165519.34,6.81,650,"[1, 0, 1, 0, 0]",163519.34,Manitoba,1275.9,24,43163.14,Personal,0,This record falls within expected operational limits.
825,92682.42,4.92,663,"[1, 0, 0, 0, 0]",91682.42,Alberta,82.44,53,74231.91,Business,0,This record falls within expected operational limits.
826,73679.62,5.07,624,"[0, 0, 0, 1, 0]",72679.62,British Columbia,1683.08,46,55229.41,Mortgage,0,This record falls within expected operational limits.
827,58037.13,3.92,754,"[0, 0, 1, 0, 0]",57037.13,Quebec,780.9,50,60841.4,Personal,0,This record falls within expected operational limits.
828,78453.19,4.67,672,"[0, 0, 0, 0, 0]",78453.19,Alberta,3487.57,40,114048.18,Business,0,This record falls within expected operational limits.
829,124597.52,2.56,715,"[0, 0, 0, 0, 0]",124597.52,Ontario,2691.41,53,110605.33,Personal,0,This record falls within expected operational limits.
830,94369.16,6.59,654,"[0, 0, 0, 0, 0]",94369.16,Alberta,1496.44,40,79657.55,Personal,0,This record falls within expected operational limits.
831,57525.55,6.63,631,"[0, 0, 1, 0, 0]",56525.55,Ontario,573.11,24,72238.86,Business,0,This record falls within expected operational limits.
832,96193.28,5.4,607,"[0, 0, 0, 0, 0]",96193.28,British Columbia,3055.87,61,82423.9,Personal,0,This record falls within expected operational limits.
833,66029.74,5.82,607,"[0, 0, 0, 0, 0]",66029.74,British Columbia,2380.72,65,107380.66,Business,0,This record falls within expected operational limits.
834,59888.09,5.98,564,"[0, 0, 0, 0, 0]",59888.09,British Columbia,1603.74,59,150666.79,Personal,0,This record falls within expected operational limits.
835,74520.25,4.21,544,"[0, 0, 0, 0, 0]",74520.25,Quebec,1964.83,55,84858.15,Business,0,This record falls within expected operational limits.
836,124093.82,8.04,797,"[0, 0, 0, 0, 0]",124093.82,Quebec,1282.07,69,123975.12,Business,0,This record falls within expected operational limits.
837,157396.77,4.37,631,"[1, 0, 1, 0, 0]",155396.77,Ontario,2597.2,53,103719.3,Personal,0,This record falls within expected operational limits.
838,5066.6,6.52,535,"[0, 1, 1, 1, 0]",2066.6,Quebec,4109.2,28,46120.74,Business,0,This record falls within expected operational limits.
839,8808.22,3.72,680,"[0, 0, 0, 1, 0]",7808.22,British Columbia,2008.5,69,129731.35,Business,0,This record falls within expected operational limits.
840,52570.2,9.58,699,"[0, 0, 0, 0, 1]",51570.2,Alberta,2797.24,42,110209.77,Personal,0,This record falls within expected operational limits.
841,107734.59,3.48,665,"[0, 0, 0, 0, 0]",107734.59,Alberta,1061.4,66,29776.49,Mortgage,0,This record falls within expected operational limits.
842,71468.64,8.21,630,"[0, 0, 0, 0, 0]",71468.64,British Columbia,3704.4,61,25417.73,Personal,0,This record falls within expected operational limits.
843,36065.09,6.5,730,"[0, 0, 0, 1, 0]",35065.09,Quebec,1885.24,59,111482.71,Personal,0,This record falls within expected operational limits.
844,92004.77,3.29,738,"[0, 0, 0, 0, 1]",91004.77,Ontario,1328.31,57,83138.56,Business,0,This record falls within expected operational limits.
845,13728.52,6.84,758,"[0, 0, 0, 0, 0]",13728.52,Ontario,1454.12,25,85103.63,Business,0,This record falls within expected operational limits.
846,71574.67,5.92,480,"[0, 0, 0, 0, 0]",71574.67,British Columbia,3451.61,43,32512.44,Personal,0,This record falls within expected operational limits.
847,11691.99,4.18,709,"[1, 1, 1, 0, 0]",8691.99,Ontario,1609.54,59,72784.06,Personal,0,This record falls within expected operational limits.
848,85938.74,8.2,613,"[0, 0, 0, 0, 0]",85938.74,Quebec,2221.54,49,79636.21,Business,0,This record falls within expected operational limits.
849,70534.34,4.41,516,"[0, 0, 0, 0, 0]",70534.34,Manitoba,3410.64,61,68963.23,Business,0,This record falls within expected operational limits.
850,86211.05,7.17,664,"[0, 0, 1, 0, 0]",85211.05,Alberta,1847.57,21,61300.03,Personal,0,This record falls within expected operational limits.
851,108650.78,5.1,639,"[1, 1, 0, 0, 0]",106650.78,Alberta,3380.26,47,43192.09,Business,0,This record falls within expected operational limits.
852,99272.66,5.8,662,"[0, 1, 0, 0, 0]",98272.66,Quebec,338.02,70,85667.54,Mortgage,0,This record falls within expected operational limits.
853,88874.39,4.95,512,"[0, 1, 0, 0, 0]",87874.39,Manitoba,-1001.53,58,66694.07,Mortgage,0,This record falls within expected operational limits.
854,97271.83,6.38,647,"[0, 0, 0, 0, 0]",97271.83,Alberta,3030.07,62,68803.91,Mortgage,0,This record falls within expected operational limits.
855,59370.58,4.62,620,"[0, 0, 0, 0, 0]",59370.58,Quebec,700.32,40,104410.87,Personal,0,This record falls within expected operational limits.
856,85673.32,5.45,512,"[0, 0, 0, 0, 0]",85673.32,British Columbia,2049.69,44,95062.37,Personal,0,This record falls within expected operational limits.
857,84901.18,4.46,701,"[0, 0, 0, 0, 1]",83901.18,Ontario,1101.87,62,44270.49,Mortgage,0,This record falls within expected operational limits.
858,60786.26,5.44,582,"[0, 0, 1, 0, 0]",59786.26,Alberta,3119.56,36,29003.53,Personal,0,This record falls within expected operational limits.
859,58734.13,4.41,661,"[1, 0, 0, 0, 0]",57734.13,Alberta,3867.25,62,93305.93,Personal,0,This record falls within expected operational limits.
860,50469.64,4.98,625,"[0, 0, 1, 0, 0]",49469.64,Manitoba,2799.23,21,100883.53,Personal,0,This record falls within expected operational limits.
861,71168.61,2.19,655,"[0, 0, 0, 0, 0]",71168.61,Manitoba,2731.65,40,68059.84,Business,0,This record falls within expected operational limits.
862,84894.27,6.9,668,"[0, 1, 1, 1, 0]",81894.27,British Columbia,1604.92,51,73286.7,Business,0,This record falls within expected operational limits.
863,133121.12,7.41,496,"[0, 0, 1, 0, 1]",131121.12,Manitoba,-64.64,42,92429.8,Business,0,This record falls within expected operational limits.
864,65891.09,4.51,661,"[0, 1, 1, 0, 1]",62891.09,Quebec,4959.25,68,51158.63,Mortgage,0,This record falls within expected operational limits.
865,13794.28,2.67,654,"[0, 1, 0, 0, 0]",12794.28,Ontario,389.02,56,107144.16,Business,0,This record falls within expected operational limits.
866,-379.11,2.78,584,"[0, 0, 0, 0, 0]",-379.11,British Columbia,3441.46,25,97858.85,Business,1,"This record shows an unusually high value compared to normal behavior. It exceeds typical operational ranges and falls beyond established thresholds, indicating a potential data integrity or risk concern."
867,15479.81,6.37,518,"[0, 0, 0, 0, 1]",14479.81,Manitoba,-1017.08,40,99256.43,Personal,0,This record falls within expected operational limits.
868,44394.19,3.7,837,"[0, 0, 0, 1, 0]",43394.19,Alberta,2768.26,68,126837.54,Mortgage,0,This record falls within expected operational limits.
869,3264.22,2.58,643,"[0, 0, 0, 0, 0]",3264.22,Quebec,2199.05,26,51710.88,Mortgage,0,This record falls within expected operational limits.
870,54687.08,3.06,677,"[1, 0, 0, 1, 0]",52687.08,Manitoba,1351.48,23,42937.65,Business,0,This record falls within expected operational limits.
871,63001.02,5.59,725,"[0, 0, 0, 1, 0]",62001.02,Ontario,6243.88,28,57173.38,Mortgage,0,This record falls within expected operational limits.
872,91450.61,6.25,659,"[0, 0, 0, 0, 0]",91450.61,British Columbia,899.04,42,135526.39,Mortgage,0,This record falls within expected operational limits.
873,65042.85,5.36,580,"[0, 0, 0, 0, 0]",65042.85,Alberta,2517.56,55,85256.93,Mortgage,0,This record falls within expected operational limits.
874,132831.06,5.57,644,"[1, 0, 0, 1, 1]",129831.06,British Columbia,1870.58,50,108834.72,Mortgage,0,This record falls within expected operational limits.
875,94712.5,4.42,727,"[0, 0, 0, 0, 0]",94712.5,Manitoba,2613.27,54,98768.23,Mortgage,0,This record falls within expected operational limits.
876,95576.73,5.24,594,"[0, 0, 0, 0, 0]",95576.73,Ontario,2616.92,58,96553.47,Business,0,This record falls within expected operational limits.
877,56667.37,3.81,615,"[1, 0, 0, 0, 0]",55667.37,Manitoba,1562.43,60,99504.85,Mortgage,0,This record falls within expected operational limits.
878,82055.39,5.29,658,"[0, 0, 0, 0, 0]",82055.39,Alberta,1945.17,64,38122.61,Mortgage,0,This record falls within expected operational limits.
879,66664.05,4.68,676,"[0, 0, 0, 1, 0]",65664.05,Quebec,1000.49,21,45290.59,Personal,0,This record falls within expected operational limits.
880,117902.46,4.37,711,"[0, 0, 1, 0, 0]",116902.46,Quebec,3761.74,38,95102.8,Business,0,This record falls within expected operational limits.
881,94079.0,6.84,680,"[0, 0, 0, 0, 0]",94079.0,Quebec,2552.38,22,62550.35,Personal,0,This record falls within expected operational limits.
882,90451.78,7.53,621,"[0, 1, 0, 0, 0]",89451.78,Ontario,2105.43,22,73902.36,Personal,0,This record falls within expected operational limits.
883,121009.4,6.9,716,"[0, 0, 0, 1, 0]",120009.4,Quebec,1361.48,62,61255.03,Mortgage,0,This record falls within expected operational limits.
884,71611.78,5.39,724,"[0, 0, 0, 0, 0]",71611.78,Quebec,1950.19,53,64913.21,Personal,0,This record falls within expected operational limits.
885,49756.72,6.94,643,"[0, 0, 0, 1, 1]",47756.72,British Columbia,3691.13,38,99142.92,Personal,0,This record falls within expected operational limits.
886,43268.46,8.51,653,"[0, 0, 0, 0, 0]",43268.46,Manitoba,3453.88,70,32546.37,Personal,0,This record falls within expected operational limits.
887,109421.49,2.09,719,"[0, 0, 0, 0, 1]",108421.49,Alberta,815.36,57,100033.4,Mortgage,0,This record falls within expected operational limits.
888,169815.09,5.16,840,"[0, 0, 0, 0, 0]",169815.09,Manitoba,1573.38,45,78267.18,Business,0,This record falls within expected operational limits.
889,115849.16,8.43,541,"[0, 1, 0, 0, 0]",114849.16,Quebec,3157.5,38,67896.51,Mortgage,0,This record falls within expected operational limits.
890,107880.87,5.23,643,"[0, 0, 0, 0, 0]",107880.87,Alberta,2978.85,60,102805.19,Business,0,This record falls within expected operational limits.
891,116083.0,4.43,661,"[0, 0, 0, 0, 0]",116083.0,British Columbia,6191.74,35,132448.11,Mortgage,0,This record falls within expected operational limits.
892,22068.35,7.97,660,"[0, 0, 0, 0, 1]",21068.35,Ontario,2030.41,43,30915.03,Business,0,This record falls within expected operational limits.
893,239318.65,3.51,610,"[0, 0, 0, 0, 0]",239318.65,Manitoba,4154.2,34,54689.93,Mortgage,1,"This record shows an unusually high value compared to normal behavior. It exceeds typical operational ranges and falls beyond established thresholds, indicating a potential data integrity or risk concern."
894,72285.7,7.74,521,"[0, 0, 0, 0, 1]",71285.7,Quebec,2404.74,31,58487.26,Mortgage,0,This record falls within expected operational limits.
895,100690.05,3.88,686,"[0, 0, 0, 0, 1]",99690.05,Alberta,3123.61,48,132026.42,Business,0,This record falls within expected operational limits.
896,43672.25,5.56,535,"[0, 0, 0, 0, 0]",43672.25,Manitoba,-170.41,52,109016.3,Mortgage,0,This record falls within expected operational limits.
897,108037.82,5.05,726,"[0, 1, 0, 0, 1]",106037.82,Ontario,2113.41,58,113334.45,Personal,0,This record falls within expected operational limits.
898,54158.25,7.75,559,"[0, 0, 0, 1, 0]",53158.25,Alberta,1576.71,22,80008.75,Personal,0,This record falls within expected operational limits.
899,28394.82,4.83,686,"[0, 0, 0, 0, 0]",28394.82,British Columbia,2999.1,47,105816.33,Mortgage,0,This record falls within expected operational limits.
900,81693.82,7.44,655,"[0, 0, 1, 0, 0]",80693.82,Manitoba,2130.84,62,80959.79,Business,0,This record falls within expected operational limits.
901,26476.98,7.17,746,"[0, 0, 0, 0, 1]",25476.98,British Columbia,1544.89,37,85350.18,Business,0,This record falls within expected operational limits.
902,58711.9,7.81,620,"[0, 0, 0, 1, 0]",57711.9,British Columbia,505.06,38,31425.66,Mortgage,0,This record falls within expected operational limits.
903,41428.96,3.47,553,"[0, 0, 0, 0, 0]",41428.96,Ontario,2572.84,51,103618.13,Personal,0,This record falls within expected operational limits.
904,31975.44,7.35,655,"[1, 1, 0, 0, 0]",29975.44,Quebec,1341.37,46,94764.14,Personal,0,This record falls within expected operational limits.
905,60264.4,4.09,509,"[0, 0, 0, 0, 1]",59264.4,Manitoba,1898.19,53,84425.96,Personal,0,This record falls within expected operational limits.
906,53148.32,7.03,789,"[0, 0, 0, 0, 0]",53148.32,Manitoba,2131.54,49,80988.22,Mortgage,0,This record falls within expected operational limits.
907,133209.6,5.33,643,"[0, 0, 0, 0, 0]",133209.6,Manitoba,898.47,32,93806.54,Personal,0,This record falls within expected operational limits.
908,84926.81,5.35,680,"[0, 0, 0, 1, 0]",83926.81,Alberta,3294.0,69,23786.34,Mortgage,0,This record falls within expected operational limits.
909,67764.77,6.77,684,"[0, 0, 0, 0, 0]",67764.77,Quebec,2555.44,22,19568.75,Mortgage,0,This record falls within expected operational limits.
910,29460.49,4.59,562,"[0, 0, 1, 1, 0]",27460.49,Alberta,1511.6,66,93041.19,Personal,0,This record falls within expected operational limits.
911,32290.38,3.77,754,"[0, 1, 0, 0, 0]",31290.38,Alberta,3341.64,65,46988.39,Business,0,This record falls within expected operational limits.
912,117199.46,5.69,562,"[0, 0, 0, 1, 0]",116199.46,British Columbia,1067.45,63,68910.48,Mortgage,0,This record falls within expected operational limits.
913,80093.2,5.17,696,"[0, 0, 0, 1, 1]",78093.2,Ontario,4152.57,40,74687.02,Business,0,This record falls within expected operational limits.
914,82486.99,5.66,593,"[1, 0, 0, 0, 0]",81486.99,Manitoba,-1207.05,35,83640.39,Personal,0,This record falls within expected operational limits.
915,83171.36,5.55,592,"[0, 0, 0, 0, 0]",83171.36,Quebec,3548.38,26,48999.5,Personal,0,This record falls within expected operational limits.
916,94746.11,7.11,627,"[0, 0, 0, 0, 1]",93746.11,Manitoba,1567.44,54,117406.97,Personal,0,This record falls within expected operational limits.
917,83844.39,6.72,578,"[0, 0, 0, 0, 0]",83844.39,Ontario,1110.82,51,132801.29,Personal,0,This record falls within expected operational limits.
918,55015.58,5.13,615,"[0, 0, 0, 0, 0]",55015.58,British Columbia,528.1,67,113243.16,Business,0,This record falls within expected operational limits.
919,111327.65,5.09,826,"[0, 1, 0, 0, 0]",110327.65,Manitoba,2773.81,48,92270.8,Mortgage,0,This record falls within expected operational limits.
920,32249.09,5.49,681,"[0, 0, 0, 0, 1]",31249.09,Quebec,678.52,41,79467.43,Personal,0,This record falls within expected operational limits.
921,137299.59,6.45,639,"[0, 0, 0, 1, 0]",136299.59,Quebec,1151.54,31,39946.27,Mortgage,0,This record falls within expected operational limits.
922,81203.29,4.32,658,"[0, 0, 0, 1, 1]",79203.29,Quebec,2400.27,30,63077.08,Business,0,This record falls within expected operational limits.
923,99673.92,6.9,722,"[0, 0, 0, 0, 1]",98673.92,Alberta,3487.56,53,75935.64,Mortgage,0,This record falls within expected operational limits.
924,67920.55,5.18,591,"[0, 0, 0, 0, 1]",66920.55,Ontario,3311.12,31,67167.05,Personal,0,This record falls within expected operational limits.
925,39667.3,3.41,671,"[0, 0, 0, 0, 1]",38667.3,British Columbia,1302.81,68,113086.91,Personal,0,This record falls within expected operational limits.
926,66715.52,6.87,660,"[0, 1, 1, 0, 0]",64715.52,Alberta,1529.87,62,115752.23,Business,0,This record falls within expected operational limits.
927,-20905.59,6.24,578,"[0, 0, 0, 0, 0]",-20905.59,Manitoba,3337.96,64,24250.7,Business,1,"This record shows an unusually high value compared to normal behavior. It exceeds typical operational ranges and falls beyond established thresholds, indicating a potential data integrity or risk concern."
928,112399.4,5.18,690,"[1, 0, 1, 0, 0]",110399.4,British Columbia,2867.85,26,72748.79,Mortgage,0,This record falls within expected operational limits.
929,59127.13,6.33,573,"[0, 0, 0, 0, 0]",59127.13,Alberta,2058.27,68,86814.84,Mortgage,0,This record falls within expected operational limits.
930,82001.5,4.7,622,"[0, 0, 0, 0, 0]",82001.5,Manitoba,-739.11,57,129289.24,Mortgage,0,This record falls within expected operational limits.
931,72927.16,7.54,542,"[0, 0, 0, 0, 1]",71927.16,British Columbia,2863.49,43,50874.42,Mortgage,0,This record falls within expected operational limits.
932,88137.25,8.14,624,"[0, 0, 0, 1, 0]",87137.25,Quebec,4523.0,58,118241.46,Mortgage,0,This record falls within expected operational limits.
933,56783.06,6.24,656,"[0, 0, 1, 1, 0]",54783.06,Manitoba,1339.74,40,134334.59,Business,0,This record falls within expected operational limits.
934,120567.5,6.87,609,"[0, 1, 1, 0, 1]",117567.5,British Columbia,2348.78,24,89101.6,Personal,0,This record falls within expected operational limits.
935,100356.19,7.9,631,"[1, 0, 0, 0, 0]",99356.19,Alberta,1939.83,54,87610.97,Personal,0,This record falls within expected operational limits.
936,55123.87,6.42,721,"[0, 0, 0, 0, 0]",55123.87,Manitoba,2362.12,48,76559.18,Personal,0,This record falls within expected operational limits.
937,141937.04,4.36,778,"[0, 0, 0, 1, 0]",140937.04,British Columbia,5129.05,24,59601.16,Business,1,"This record shows an unusually high value compared to normal behavior. It exceeds typical operational ranges and falls beyond established thresholds, indicating a potential data integrity or risk concern."
938,76789.71,5.42,616,"[0, 0, 0, 0, 0]",76789.71,British Columbia,2180.83,70,129713.36,Personal,0,This record falls within expected operational limits.
939,120857.12,4.77,666,"[0, 0, 0, 1, 0]",119857.12,Manitoba,4196.29,60,74108.34,Business,0,This record falls within expected operational limits.
940,125864.97,7.84,578,"[0, 0, 0, 0, 0]",125864.97,Alberta,1471.56,30,119993.01,Mortgage,0,This record falls within expected operational limits.
941,116476.06,9.44,571,"[0, 0, 1, 0, 0]",115476.06,Quebec,195.46,67,72059.95,Personal,0,This record falls within expected operational limits.
942,54692.16,6.13,615,"[0, 0, 0, 0, 0]",54692.16,Ontario,3864.56,68,11524.89,Business,0,This record falls within expected operational limits.
943,101805.66,5.83,693,"[0, 0, 0, 0, 0]",101805.66,Quebec,2889.1,48,90488.69,Mortgage,0,This record falls within expected operational limits.
944,76547.65,6.78,636,"[0, 1, 0, 0, 0]",75547.65,British Columbia,1965.66,60,103609.54,Business,0,This record falls within expected operational limits.
945,110720.26,6.13,638,"[1, 0, 0, 0, 1]",108720.26,Quebec,2036.48,57,46431.17,Business,0,This record falls within expected operational limits.
946,56570.12,4.03,646,"[1, 0, 0, 0, 0]",55570.12,Quebec,4643.61,26,157781.73,Personal,1,"This record shows an unusually high value compared to normal behavior. It exceeds typical operational ranges and falls beyond established thresholds, indicating a potential data integrity or risk concern."
947,123835.24,4.51,689,"[0, 0, 0, 1, 1]",121835.24,Ontario,2422.22,60,109113.09,Business,0,This record falls within expected operational limits.
948,107028.87,6.29,705,"[0, 0, 0, 0, 1]",106028.87,Alberta,2548.88,31,71306.17,Business,0,This record falls within expected operational limits.
949,10486.47,6.52,636,"[0, 0, 0, 0, 0]",10486.47,Alberta,-180.38,44,38655.89,Mortgage,0,This record falls within expected operational limits.
950,105930.72,4.0,611,"[0, 1, 0, 0, 0]",104930.72,Quebec,2381.38,65,99685.2,Mortgage,0,This record falls within expected operational limits.
951,22376.51,4.75,644,"[0, 0, 0, 0, 0]",22376.51,Ontario,1850.08,42,97976.65,Mortgage,0,This record falls within expected operational limits.
952,85732.36,4.81,652,"[0, 0, 0, 0, 0]",85732.36,Quebec,4050.12,66,92275.24,Mortgage,0,This record falls within expected operational limits.
953,40313.88,6.42,719,"[0, 1, 0, 0, 0]",39313.88,British Columbia,1067.11,62,72250.05,Business,0,This record falls within expected operational limits.
